STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
99999943325,KASTNER AAF,1954-12-30,1970-12-31,null,JA,35.517,139.4,107
47680099999,KASTNER AAF / CAMP ZAMA JAPAN,1954-12-14,2024-01-06,null,JA,35.513769,139.393675,110
47716099999,KASUMIGAURA (JASDF),1973-01-03,1997-12-26,null,JA,36.0333333,140.2,29
47567099999,KASUMINOME (JASDF),1973-01-03,1997-12-26,null,JA,38.2333333,140.9166667,10
47674099999,KATSUURA,1952-12-31,2024-01-06,null,JA,35.15,140.3166666,13.5
47640099999,KAWAGUCHIKO,1952-12-31,2024-01-06,null,JA,35.5,138.7666666,861.3
47853099999,KITAKYUSHU,1973-01-01,2024-01-06,null,JA,33.836197,130.947069,5.48
47215099999,KITAMI-ON-HOKKAIDO,1973-01-01,2002-02-07,null,JA,43.817,143.917,84
47402099999,KITAMIESASHI,1952-12-31,2024-01-06,null,JA,44.9333333,142.5833333,8.37
47644099999,KIYOSE,2003-11-27,2004-09-21,null,JA,35.7833333,139.5333333,-999.9
47770099999,KOBE,1952-12-31,2024-01-06,null,JA,34.7,135.2166666,30.6
47883099999,KOCHI,1973-01-01,2024-01-06,null,JA,33.546111,133.669444,12.8
47893099999,KOCHI,1952-12-31,2024-01-06,null,JA,33.5666666,133.55,4.9
47638099999,KOFU,1952-12-31,2024-01-06,null,JA,35.6666666,138.55,281.5
47704099999,KOMATSU,1973-01-01,2024-01-06,null,JA,36.394611,136.406544,10.97
47884099999,KOMATSUJIMA (JASDF),1973-01-01,1997-12-31,null,JA,34,134.6333333,6
47268099999,KORIYAMA-IN-TOHOKU,1974-05-03,2002-12-20,null,JA,37.383,140.367,255
47626099999,KUMAGAYA,1952-12-31,2024-01-06,null,JA,36.15,139.3833333,31.77
47819099999,KUMAMOTO,1952-12-31,2024-01-06,null,JA,32.8166666,130.7,39.41
47856099999,KUMAMOTO,1973-01-01,2024-01-06,null,JA,32.837319,130.85505,195.68
47766099999,KURE,1952-12-31,2024-01-06,null,JA,34.2333333,132.55,5
47766599999,KURE REG MET HQ,1973-01-05,1975-05-15,null,JA,34.233,132.567,4
47489099999,KUSHIRO,1973-01-01,2024-01-06,null,JA,43.040967,144.192986,99.66
47418099999,KUSHIRO/KENEBETSU,1952-12-31,2024-01-06,null,JA,42.9833333,144.4,37
47433099999,KUTCHAN,1973-01-01,2024-01-06,null,JA,42.9,140.75,188.1
47759099999,KYOTO,1945-10-31,2024-01-06,null,JA,35.0166666,135.7333333,46.5
47624099999,MAEBASHI,1952-12-31,2024-01-06,null,JA,36.4,139.0666666,114.42
47750099999,MAIZURU,1952-12-31,2024-01-06,null,JA,35.45,135.3166666,4.24
47749099999,MAIZURU AB,2008-12-07,2013-04-29,null,JA,35.4833333,135.3833333,9
47750599999,MAIZURU REG MET HQ,1973-01-05,1975-05-15,null,JA,35.45,135.333,30
47831099999,MAKURAZAKI,1952-12-31,2024-01-06,null,JA,31.2666666,130.3,31.4
47741099999,MATSUE,1952-12-31,2024-01-06,null,JA,35.45,133.0666666,22.4
47791099999,MATSUE/MISAKAYAMA,1999-01-09,2002-08-31,null,JA,35.55,133.1,535
47709099999,MATSUMOTO,1973-01-01,2024-01-06,null,JA,36.166758,137.922669,665.07
47618099999,MATSUMOTO,1973-01-01,2024-01-06,null,JA,36.25,137.9666666,611.6
47591099999,MATSUSHIMA,1948-02-29,2024-01-06,null,JA,38.404919,141.219572,2.13
47685099999,MATSUSHIRO,1974-09-02,2002-05-18,null,JA,36.55,138.2166666,440
47887099999,MATSUYAMA,1952-12-31,2024-01-06,null,JA,33.85,132.7833333,34.27
47480099999,MEMAMBETSU,1998-12-24,2001-10-10,null,JA,43.9166666,144.1833333,40
47481099999,MEMANBETSU,1973-01-01,2024-01-06,null,JA,43.880606,144.164053,41.14
47860099999,METABARU (JASDF),1973-01-03,1997-12-26,null,JA,33.3166667,130.4166667,19
47743099999,MIHO,1948-08-31,2024-01-06,null,JA,35.492222,133.236389,6.09
47580599999,MISAWA (USAF),1980-02-27,2001-12-15,null,JA,40.683,141.4,36
47580099999,MISAWA AB,1948-04-08,1997-12-31,null,JA,40.705,141.372,39
47580044402,MISAWA NAVAL AIR STATION,2005-01-01,2024-01-06,null,JA,40.703222,141.368364,36.27
47657099999,MISHIMA,1952-12-31,2024-01-06,null,JA,35.1166666,138.9333333,21.9
47307099999,MITAKE,1973-01-01,1976-03-31,null,JA,35.85,137.633,870
47629099999,MITO,1952-12-31,2024-01-06,null,JA,36.3833333,140.4666666,30.7
47325099999,MIYAGAWA-IN-KANSAI,2001-11-27,2001-11-27,null,JA,34.283,136.217,202
47585099999,MIYAKO,1952-12-31,2024-01-06,null,JA,39.65,141.9666666,47
47829099999,MIYAKONOJO,1952-12-31,2024-01-06,null,JA,31.7333333,131.0833333,155.7
47857099999,MIYAZAKI,1973-01-01,2024-01-06,null,JA,31.877222,131.448611,6.09
47830099999,MIYAZAKI,1952-12-31,2024-01-06,null,JA,31.9333333,131.4166666,15
47435099999,MOMBETSU,1973-01-01,2024-01-06,null,JA,44.35,143.35,17.7
47474099999,MONBETSU,1973-04-01,2024-01-06,null,JA,44.303914,143.404028,24.38
47429099999,MORI,1952-12-31,1964-12-31,null,JA,42.1,140.567,27
47584099999,MORIOKA,1952-12-31,2024-01-06,null,JA,39.7,141.1666666,155.4
47423099999,MURORAN/YAKUMO,1952-12-31,2024-01-06,null,JA,42.3166667,140.9833333,49
47899099999,MUROTOMISAKI,1952-12-31,2024-01-06,null,JA,33.25,134.1833333,186.9
47576099999,MUTSU,1973-01-01,2024-01-06,null,JA,41.2833333,141.2166666,4.83
47610099999,NAGANO,1973-01-01,2024-01-06,null,JA,36.6666666,138.2,419.9
47611099999,NAGANO/KURUMAYAMA,1987-01-02,1989-08-11,null,JA,36.1,138.2,1925
47272099999,NAGAOKA-IN-CHUBU,1973-01-01,2001-07-08,null,JA,37.45,138.85,21
47817099999,NAGASAKI,1952-12-31,2024-01-06,null,JA,32.7333333,129.8666666,35.9
47855099999,NAGASAKI,1973-01-01,2024-01-06,null,JA,32.916944,129.913611,4.57
47940099999,NAGO,1975-12-01,2024-01-06,null,JA,26.6,127.9666666,7.1
47636099999,NAGOYA,1952-12-31,2024-01-06,null,JA,35.1666666,136.9666666,56.3
47635099999,NAGOYA,1946-10-31,2024-01-06,null,JA,35.255,136.924444,15.84
47936099999,NAHA,1973-01-01,2024-01-06,null,JA,26.2,127.6833333,50.06
47937099999,NAHA/ITOKAZU,1979-11-02,2002-05-25,null,JA,26.15,127.7666666,180
47483099999,NAKASHIBETSU,1973-04-10,2024-01-06,null,JA,43.5775,144.96,71.32
47780099999,NARA,1953-04-30,2024-01-06,null,JA,34.7,135.8333333,108.96
47686099999,NARITA INTL,1978-05-19,2024-01-06,null,JA,35.764722,140.386389,42.97
47811043285,NAVSTA,1987-03-26,1997-12-31,null,JA,33.16667,129.71667,3.32
47202099999,NAYORO-ON-HOKKAIDO,1973-01-01,1978-08-04,null,JA,44.367,142.467,89
47909099999,NAZE/FUNCHATOGE,1952-12-31,2024-01-06,null,JA,28.3941667,129.5527778,294.1
47425099999,NEW CHITOSE,1945-10-31,2024-01-06,null,JA,42.7752,141.692283,24.99
47487099999,NEW CHITOSE AIRPORT,2007-02-26,2007-02-28,null,JA,42.7833333,141.7,21.28
47573099999,NIIGATA,2000-01-01,2004-12-31,null,JA,37.955892,139.120717,8.83
47604099999,NIIGATA,1973-01-01,2024-01-06,null,JA,37.9,139.0166666,5.7
99999943318,NIIGATA,1951-02-28,1957-06-30,null,JA,37.955892,139.120717,8.84
47573043318,NIIGATA AIRPORT,1973-01-01,2024-01-06,null,JA,37.95,139.117,4
47572099999,NIIGATA/YAHIKOYAMA,1974-08-02,2001-12-24,null,JA,37.7166666,138.8166666,634
47690099999,NIKKO,1952-12-31,2024-01-06,null,JA,36.7333333,139.5,1294
47822099999,NOBEOKA,1961-07-31,2024-01-06,null,JA,32.5833333,131.65,21
47674299999,NOTO,2004-07-06,2024-01-06,null,JA,37.293097,136.961853,218.84
47216099999,NUKABIRA,1973-01-01,1976-09-01,null,JA,43.367,143.2,540
47854099999,NYUTABARU,1958-04-30,2024-01-06,null,JA,32.083611,131.451389,78.94
47256099999,OBANAZAWA,1974-05-03,2003-01-29,null,JA,38.6,140.417,98
47417099999,OBIHIRO,1952-12-31,2024-01-06,null,JA,42.9166666,143.2166666,43.7
47490099999,OBIHIRO,1973-01-01,2024-01-06,null,JA,42.733333,143.217222,153.92
47583099999,ODATE NOSHIRO,1980-03-02,2024-01-06,null,JA,40.191872,140.371431,89
47512099999,OFUNATO,1973-01-01,2024-01-06,null,JA,39.0666666,141.7166666,38.4
47815099999,OITA,1952-12-31,2024-01-06,null,JA,33.2333333,131.6166666,13.47
47793099999,OKAYAMA,1973-01-01,2024-01-06,null,JA,34.756944,133.855278,245.66
47768099999,OKAYAMA,1952-12-31,2024-01-06,null,JA,34.6833333,133.9166666,6.95
47933042215,OKINAWA MARINE CORPS AIR STATION,1973-01-01,2024-01-06,null,JA,26.26667,127.75,75.29
74933499999,OKINAWA RYUKYU IS/BOLO FLD,1945-08-12,1945-08-31,null,JA,26.4,127.716,27
47517099999,OMINATO,1975-04-07,1997-12-31,null,JA,41.233,141.15,10
47516099999,OMINATO (JASDF),1973-01-01,1997-12-31,null,JA,41.2333333,141.1333333,10
47405099999,OMU,1952-12-31,2024-01-06,null,JA,44.5833333,142.9666666,15.94
47859099999,OMURA AB,2013-03-01,2013-04-30,null,JA,32.9333333,129.9333333,8.79
47598099999,ONAHAMA,1973-01-01,2024-01-06,null,JA,36.95,140.9,5.07
47302099999,ONO-IN-CHUBU,1973-01-01,1978-08-15,null,JA,35.983,136.483,175
99999943320,OPPAMA,1951-06-30,1960-06-24,null,JA,35.317,139.65,7.9
47772099999,OSAKA,1952-12-31,2024-01-06,null,JA,34.6833333,135.5166666,83
47771099999,OSAKA INTL,1945-11-01,2024-01-06,null,JA,34.785528,135.438222,15.24
47773099999,OSAKA/TAKAYASUYAMA,1999-10-11,2001-02-20,null,JA,34.6166666,135.65,474
74939099999,OTA,1957-10-27,1958-04-30,null,JA,36.267,139.417,27
47297099999,OTAWARA,1974-07-20,2002-04-17,null,JA,36.867,140.033,213
47663099999,OWASE,1952-12-31,2024-01-06,null,JA,34.0666666,136.2,17.1
47362099999,OZU-ON-SHIKOKU,2001-11-05,2001-11-05,null,JA,33.5,132.55,68
47787099999,OZUKI,1973-01-01,2024-01-06,null,JA,34.045322,131.052144,3.96
74939199999,RIPSAW RANGE,1969-08-15,1971-03-12,null,JA,40.867,141.367,2
47700099999,SADO,1973-01-01,2002-08-24,null,JA,38.05,138.417,26
47813099999,SAGA,1952-12-31,2024-01-06,null,JA,33.2666666,130.3,33
47810099999,SAGA,1999-01-15,2024-01-06,null,JA,33.149722,130.302222,1.82
47587099999,SAKATA,1952-12-31,2024-01-06,null,JA,38.9166666,139.85,4.84
47412099999,SAPPORO,1952-12-31,2024-01-06,null,JA,43.0666666,141.3333333,26.2
47479099999,SAPPORO,1973-01-01,2024-01-06,null,JA,43.116139,141.38022,7.62
47415099999,SAPPORO/KENASHIYAMA,1999-01-09,2001-07-25,null,JA,43.1333333,141.0166666,700
47811099999,SASEBO,2000-01-02,2004-12-29,null,JA,33.167,129.733,22
47812099999,SASEBO,1952-12-31,2024-01-06,null,JA,33.1666666,129.7333333,5.6
47812599999,SASEBO REG MET HQ,1973-01-05,1975-05-15,null,JA,33.167,129.717,17
47650099999,SEKI,1952-12-31,1964-12-31,null,JA,34.85,136.467,71
47590099999,SENDAI,1954-12-14,2024-01-06,null,JA,38.2666666,140.9,43.79
69604499999,SENDAI,1985-03-19,1990-09-09,null,JA,38.133,140.917,5
47569099999,SENDAI,1973-01-01,2024-01-06,null,JA,38.139722,140.916944,4.57
47885099999,SHIMIZU,1988-10-27,1990-06-24,null,JA,32.783,132.967,4
47727099999,SHIMOFUSA,1973-01-01,2024-01-06,null,JA,35.798944,140.011111,29.87
47762099999,SHIMONOSEKI,1952-12-31,2024-01-06,null,JA,33.95,130.9333333,19.5
47520099999,SHINJO,1973-01-01,2024-01-06,null,JA,38.75,140.3166666,102.04
47597099999,SHIRAKAWA,1973-01-01,2024-01-06,null,JA,37.1333333,140.2166666,356.68
47304099999,SHIROTORI-IN-CHUBU,2001-07-26,2002-05-23,null,JA,35.867,136.867,372
47658099999,SHIZUHAMA,1973-01-01,2024-01-06,null,JA,34.812778,138.298056,7.01
47656099999,SHIZUOKA,1952-12-31,2024-01-06,null,JA,34.9833333,138.4,15.9
47739099999,SHIZUOKA AIRPORT,1973-01-01,2024-01-06,null,JA,34.8,138.1833333,135
47346099999,SHOBARA-IN-CHUGOKU,2005-05-17,2005-05-17,null,JA,34.867,133.033,300
47587499999,SHONAI,1992-05-08,2024-01-06,null,JA,38.812222,139.787222,26.21
47643599999,SOMAGAHARA (JGSDF) HELIPAD,2009-02-01,2024-01-05,null,JA,36.4333333,138.95,395
47897099999,SUKUMO,1952-12-31,2024-01-06,null,JA,32.9166666,132.7,10.91
47776099999,SUMOTO,1952-12-31,2024-01-06,null,JA,34.3333333,134.9,112.4
47421099999,SUTTSU,1952-12-31,2024-01-06,null,JA,42.8,140.2166666,35.1
47620099999,SUWA,1973-01-01,2024-01-06,null,JA,36.05,138.1166666,762.6
47660099999,TACHIKAWA (JASDF),1945-11-15,1997-12-31,null,JA,35.7,139.4,98
47263099999,TADAMI-IN-TOHOKU,1973-11-29,2003-02-18,null,JA,37.333,139.317,377
47747399999,TAJIMA,1996-10-20,2024-01-06,null,JA,35.512778,134.786944,178
47612099999,TAKADA,1973-01-01,2024-01-06,null,JA,37.1,138.25,14.6
47880099999,TAKAMATSU,1973-01-01,2024-01-06,null,JA,34.214167,134.015556,185.01
47891099999,TAKAMATSU,1952-12-31,2024-01-06,null,JA,34.3166666,134.05,13.99
47233099999,TAKANOSU-IN-TOHOKU,1974-05-03,1977-05-02,null,JA,40.233,140.383,29
47617099999,TAKAYAMA,1973-01-01,2024-01-06,null,JA,36.15,137.25,561.9
47207099999,TAKIKAWA,1973-01-02,2001-10-01,null,JA,43.567,141.95,48
47646099999,TATENO,1979-11-02,2002-06-01,null,JA,36.05,140.1333333,31
47672099999,TATEYAMA,1973-01-01,2024-01-06,null,JA,34.9833333,139.8666666,7.1
47490599999,TOKACHI,1981-05-06,2024-01-05,null,JA,42.890544,143.158475,85.64
47895099999,TOKUSHIMA,1952-12-31,2024-01-06,null,JA,34.0666666,134.5666666,6.4
47881099999,TOKUSHIMA,1973-01-01,2024-01-06,null,JA,34.132808,134.606639,7.92
47662099999,TOKYO,1952-12-31,2024-01-06,null,JA,35.6833333,139.7666667,36
47687099999,TOKYO HELIPORT,1973-01-01,2024-01-06,null,JA,35.6333333,139.85,8
47695099999,TOKYO/KASHIWA,1989-05-25,2002-08-14,null,JA,35.8666666,139.9666666,19
47424099999,TOMAKOMAI,1952-12-31,2024-01-06,null,JA,42.6166666,141.55,7.9
47276099999,TONAMI-IN-CHUBU,1973-01-01,1974-03-31,null,JA,36.633,136.933,50
47746099999,TOTTORI,1952-12-31,2024-01-06,null,JA,35.4833333,134.2333333,15.92
47794099999,TOTTORI,1973-01-01,2024-01-06,null,JA,35.530069,134.166553,19.81
47707099999,TOYAMA,1973-01-01,2024-01-06,null,JA,36.648333,137.1875,28.95
47607099999,TOYAMA,1973-01-01,2024-01-06,null,JA,36.7166666,137.2,17.33
47747099999,TOYOOKA,1952-12-31,2024-01-06,null,JA,35.5333333,134.8166666,5.8
47651099999,TSU,1952-12-31,2024-01-06,null,JA,34.7333333,136.5166666,18.4
47840099999,TSUIKI,1973-01-01,2024-01-06,null,JA,33.685,131.040278,16.76
47627099999,TSUKSBASAN (MOUNT),1952-12-31,2009-10-14,null,JA,36.217,140.1,870
47631099999,TSURUGA,1952-12-31,2024-01-06,null,JA,35.65,136.0666666,12.4
47894099999,TSURUGISAN,1952-12-31,2004-04-08,null,JA,33.85,134.1,1946
47756099999,TSUYAMA,1952-12-31,2024-01-06,null,JA,35.0666666,134.0166666,147.8
47849099999,UCHINOURA,1992-09-01,1997-09-26,null,JA,31.25,131.083,277
47649099999,UENO,1952-12-31,2024-01-06,null,JA,34.7666666,136.15,160.95
47818099999,UNZENDAKE,1952-12-31,2024-01-06,null,JA,32.7333333,130.2666666,679.8
47426099999,URAKAWA,1952-12-31,2024-01-06,null,JA,42.1666666,142.7833333,38.5
74933399999,URASOE-SHI,1945-07-25,1945-09-30,null,JA,26.25,127.7,25
47615099999,UTSUNOMIYA,1973-01-01,2024-01-06,null,JA,36.55,139.8666666,140.3
47692099999,UTSUNOMIYA,1973-01-01,2024-01-05,null,JA,36.514544,139.870936,101.8
47892099999,UWAJIMA,1952-12-31,2024-01-06,null,JA,33.2333333,132.55,14.77
47570099999,WAKAMATSU,1973-01-01,2024-01-06,null,JA,37.4833333,139.9166666,213.62
47777099999,WAKAYAMA,1952-12-31,2024-01-06,null,JA,34.2333333,135.1666666,18
47441099999,WAKKANAI,1973-01-01,2024-01-06,null,JA,45.404167,141.800833,9.14
47763099999,WOFU,1952-12-31,1964-12-31,null,JA,34.05,131.533,4
47553099999,YAMAGATA,1973-01-01,2024-01-06,null,JA,38.411894,140.371331,107.59
47588099999,YAMAGATA,1952-12-31,2024-01-06,null,JA,38.25,140.35,153.74
69605499999,YAMAGATA,1988-07-11,1993-05-25,null,JA,38.417,140.367,108
47784099999,YAMAGUCHI,1973-01-01,2024-01-06,null,JA,34.1666666,131.4666666,19.74
47786099999,YAMAGUCHI UBE,1973-01-01,2024-01-06,null,JA,33.93,131.278611,7.01
47779099999,YAO,1973-01-01,2024-01-06,null,JA,34.596311,135.602944,11.88
47684099999,YOKKAICHI,1973-01-01,2024-01-06,null,JA,34.9333333,136.5833333,57.1
47670099999,YOKOHAMA,1973-01-01,2024-01-06,null,JA,35.4333333,139.65,42.74
99999943323,YOKOSUKA,1953-02-28,1976-12-31,null,JA,35.283,139.667,53
47696043323,YOKOSUKA NAVAL STATION,1973-01-01,2020-03-16,null,JA,35.28333,139.66667,49.07
47696599999,YOKOSUKA REG MET HQ,1973-01-05,1975-05-15,null,JA,35.3,139.667,10
47642099999,YOKOTA AB,1947-11-01,1997-12-31,null,JA,35.748492,139.348483,141.12
