STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
71140599999,BEAUSEJOUR (MAN),1977-07-01,1990-05-30,null,CA,50.067,-96.517,274
71272999999,BEAUSOLEIL,2005-01-01,2007-08-28,null,CA,44.85,-79.87,183
71432599999,BEAUSOLEIL ISL AUT&,1992-10-22,1995-01-04,null,CA,44.85,-79.867,183
72967599999,BEAVER CREEK ARPT,1973-01-01,1977-06-30,null,CA,62.383,-140.883,663
71967599999,BEAVER CREEK ARPT,1943-08-20,2024-01-06,null,CA,62.4166667,-140.8666667,649
71304099999,BEAVER MINES,2004-08-24,2024-01-06,null,CA,49.4666666,-114.1833333,1257
71230099999,BEAVERLODGE RCS  ALTA,1996-08-16,2024-01-06,null,CA,55.2,-119.4,745
71395599999,BEDFORD,1995-04-23,1995-06-05,null,CA,44.717,-63.683,33
71329099999,BEDFORD BASIN,2007-10-16,2024-01-06,null,CA,44.7,-63.6333333,4
71325099999,BEDFORD RANGE,2009-08-01,2024-01-06,null,CA,44.75,-63.6666666,10
71009099999,BEISEKER AGCM,2007-11-24,2024-01-06,null,CA,51.3666666,-113.35,896
71206099999,BELLA COOLA,1983-07-07,2024-01-06,null,CA,52.387501,-126.595833,35.66
71533099999,BELLA COOLA AIRPORT,2003-06-17,2024-01-06,null,CA,52.38333,-126.75,35.7
71533099999,BELLA COOLA AIRPORT,2003-06-17,2024-01-06,null,CA,52.38333,-126.75,35.7
71206399999,BELLA COOLA ARPT  &,1988-01-05,1993-03-09,null,CA,52.383,-126.583,35
72538599999,BELLE ISLE COAST GUARD STATION,1976-09-26,1996-07-01,MI,US,42.33,-82.97,177
71273599999,BELLE RIVER,2005-01-01,2005-03-07,null,CA,42.3,-82.7,184
71636399999,BELLE RIVER,1986-11-20,1994-12-20,null,CA,42.3,-82.7,184
71010099999,BELLSHILL AGCM,2007-10-16,2024-01-06,null,CA,52.5833333,-111.4666666,721
71859099999,BERENS RIVER,1985-06-18,1997-05-29,null,CA,52.35,-97.033,222
71842899999,BERENS RIVER,2004-05-18,2024-01-04,null,CA,52.35,-97.0333333,222
71158099999,BERENS RIVER CS  MAN,2001-09-16,2024-01-06,null,CA,52.35,-97.0333333,222
71062299999,BERNARD HARBOUR,2021-07-19,2024-01-06,null,CA,68.75528,-114.94,62
74062099999,BERNARD HARBOUR,1973-01-01,1977-06-30,null,CA,65.483,-110.367,451
71062299999,BERNARD HARBOUR,2021-07-19,2024-01-06,null,CA,68.75528,-114.94,62
71760099999,BIG CREEK (AUT),1996-11-01,1997-12-31,null,CA,51.27,-123.1,1670
71483599999,BIG CREEK(AUTO),1992-01-06,1995-05-23,null,CA,51.25,-123.083,1670
71748599999,BIG THUNDER,1995-02-10,1995-03-20,null,CA,48.283,-89.383,299
71748599999,BIG THUNDER,1995-02-10,1995-03-20,null,CA,48.283,-89.383,299
71208099999,BIG TROUT LAKE,1993-05-27,2024-01-06,null,CA,53.8166666,-89.9,224.1
71675099999,BIG TROUT LAKE,1994-11-16,2024-01-06,null,CA,53.8333333,-89.8666667,224
72848099999,BIG TROUT LAKE,1973-01-01,1977-06-26,null,CA,53.833,-89.867,218
71844099999,BIG TROUT LAKE READAC,1991-12-01,1997-12-31,null,CA,53.8166666,-89.9,222
71011099999,BIG VALLEY AGCM,2007-11-24,2024-01-06,null,CA,51.9833333,-112.8,870
71087199999,BIRD,1957-10-01,1963-07-31,null,CA,56.5,-94.2,87
71982099999,BLACK DIAMOND,1995-09-01,2024-01-06,null,CA,50.7,-114.15,1156
71924999999,BLACK TOP RIDGE (AUT),1988-05-13,1989-02-15,null,CA,80,-85.42,619
71756099999,BLACKCOMB BASE SLIDING CENTER,2008-03-22,2018-05-14,null,CA,50.1,-122.9333333,937
71808099999,BLANC SABLON A,1977-07-01,2024-01-06,null,CA,51.45,-57.1833333,36.88
71517099999,BLOOD TRIBE AGDM  ALTA,2004-09-21,2024-01-06,null,CA,49.5666666,-113.05,980
71883099999,BLUE RIVER,1977-07-01,2024-01-06,null,CA,52.116667,-119.283333,682.75
72883099999,BLUE RIVER (MAN),1973-01-01,1977-06-30,null,CA,52.117,-119.3,683
71883499999,BLUE RIVER CS,1980-02-16,2024-01-06,null,CA,52.13,-119.28,683
71214099999,BODO AGDM  ALTA,2004-08-24,2024-01-06,null,CA,52.1166666,-110.1,687
71178099999,BONAVISTA RCS,2005-01-01,2024-01-06,null,CA,48.6666666,-53.1166666,26
71383099999,BONNARD 1  QUE,1993-01-12,2024-01-06,null,CA,50.7166666,-71,498
71534099999,BORDEN,2003-06-17,2022-01-06,null,CA,44.25,-79.9166667,223
71901099999,BORDER (AUT),1977-07-01,1997-12-31,null,CA,55.33,-63.22,479
72901099999,BORDER (MAPS),1973-01-01,1977-06-30,null,CA,55.333,-63.217,486
71397599999,BOW DRILL III,1986-01-17,1989-05-17,null,CA,47.2,-55.1,0
71873799999,BOW ISLAND,1994-01-03,1994-03-14,null,CA,49.617,-111.45,838
71231099999,BOW ISLAND,1994-02-01,2024-01-06,null,CA,49.7333333,-111.45,817
71519099999,BOW ISLAND IRRIGATION AGDM,2004-09-21,2022-08-18,null,CA,49.8666667,-111.383333,799
71232099999,BOW VALLEY  ALTA,1993-06-07,2024-01-06,null,CA,51.0833333,-115.0666666,1298
71122899999,BOW VALLEY (AUTOB),1991-08-01,1993-03-30,null,CA,51.083,-115.067,1298
71103499999,BOWRON LAKE LODGE,1991-01-08,1991-02-07,null,CA,53.25,-121.417,914
74140099999,BRANDON AIRPORT,1973-01-01,1977-06-30,null,CA,49.917,-99.95,409
71140099999,BRANDON MUNI,1977-07-01,2024-01-06,null,CA,49.9166666,-99.95,409.34
71136099999,BRANDON RCS - MB,2004-09-24,2024-01-06,null,CA,49.907583,-99.946255,405
71569099999,BRATT'S LAKE UA  SASK,2001-09-16,2024-01-06,null,CA,50.2,-104.7,580
71233099999,BRETON PLOTS  ALTA,2004-10-05,2024-01-06,null,CA,53.0833333,-114.4333333,852
71097099999,BREVOORT ISLAND,1960-04-28,2023-09-05,null,CA,63.33,-64.15,367
72732099999,BRITT,1976-11-17,1977-02-17,null,CA,45.8,-80.533,192
71615099999,BRITT (AUT),2017-02-28,2017-03-15,null,CA,45.8,-80.53,190
71737199999,BROADVIEW,2005-03-17,2005-08-11,null,CA,50.383,-102.683,602
71861499999,BROADVIEW         &,1979-01-31,1979-06-04,null,CA,50.383,-102.583,599
72861099999,BROADVIEW         &,1973-01-01,1977-06-30,null,CA,50.383,-102.583,599
71861099999,BROADVIEW  SASK,1955-07-02,2024-01-06,null,CA,50.3680556,-102.570833,599.8
71921199999,BROCHET,1955-07-02,1963-07-31,null,CA,57.883,-101.667,344
71912499999,BROCHET,1991-11-01,1992-12-10,null,CA,57.883,-101.683,346
71912499999,BROCHET,1991-11-01,1992-12-10,null,CA,57.883,-101.683,346
71921499999,BROCHET,1978-10-13,1980-05-31,null,CA,57.883,-101.683,346
72921099999,BROCHET           &,1973-01-01,1977-03-31,null,CA,57.883,-101.667,344
71341099999,BROCKET AGDM  ALTA,2004-05-10,2024-01-06,null,CA,49.6166666,-113.8166666,1073
71161099999,BROCKVILLE CLIMATE,1993-07-01,2024-01-06,null,CA,44.6333333,-75.7333333,120
74126099999,BROOKS,1973-01-01,1977-08-16,null,CA,50.55,-111.9,755
71457099999,BROOKS  ALTA,1991-08-01,2024-01-06,null,CA,50.55,-111.85,747
71283099999,BROWNVALE AGCM,1994-12-01,2023-10-12,null,CA,56.1166666,-117.8833333,748
71804199999,BUCHANS,1955-07-02,1963-07-31,null,CA,48.85,-56.833,276
71666099999,BUCTOUCHE CDA CS,2005-07-24,2021-10-04,null,CA,46.42,-64.77,36
71077499999,BUFFALO NARROWS,1979-01-31,2024-01-06,null,CA,55.841944,-108.4175,440.13
71077099999,BUFFALO NARROWS (AUT)   SASK,1977-07-01,2024-01-06,null,CA,55.8333333,-108.4333333,440
74077099999,BUFFALO NARROWS AUT,1973-01-01,1977-06-30,null,CA,55.85,-108.467,421
71839099999,BULLHORN COULEE RESEVOIR,2009-08-01,2024-01-06,null,CA,49.3,-113.3666666,1115
71016099999,BULLHORN HEADWATERS,2007-11-24,2024-01-06,null,CA,49.15,-113.55,1326
71437599999,BURLINGTON PIERS  &,1984-06-21,1991-05-15,null,CA,43.3,-79.8,78
71437099999,BURLINGTON PIERS (AUT)  ONT,1991-05-01,2024-01-06,null,CA,43.3,-79.8,77
71952599999,BURNS LAKE,1992-10-08,1995-06-05,null,CA,54.233,-125.767,704
71952499999,BURNS LAKE        &,1979-01-31,1991-06-11,null,CA,54.233,-125.767,704
72952099999,BURNS LAKE        &,1973-01-01,1977-06-30,null,CA,54.233,-125.767,704
71952025272,BURNS LAKE CAMPBELL,2005-01-01,2024-01-06,BC,CA,54.383,-125.95,714
71952099999,BURNS LAKE CAMPBELL SCIENTIFIC  BC,1977-07-01,1997-12-31,null,CA,54.3833333,-125.95,713
71967499999,BURWASH,1988-11-07,1997-12-31,null,CA,61.367,-139.033,827
71001099999,BURWASH,2005-01-01,2024-01-06,null,CA,61.371111,-139.040556,806.8
71967199999,BURWASH (AUTO8),2005-01-12,2005-02-20,null,CA,61.367,-139.05,806
72967099999,BURWASH (AUTO8),1973-01-01,1977-06-30,null,CA,61.367,-139.05,786
71284099999,BUSBY AGCM,1994-12-01,2024-01-06,null,CA,53.9166666,-113.9166666,714
71264399999,BUTTONVILLE MUNI,1986-06-20,1997-03-05,null,CA,43.862221,-79.37,198.12
71929099999,BYRON BAY AIRPORT,1957-08-01,2002-02-24,null,CA,68.75,-109.067,92
72929099999,BYRON BAY AIRPORT,1973-01-01,1977-08-02,null,CA,68.75,-109.067,109
71012099999,CADOGAN AGCM,2007-11-24,2024-01-06,null,CA,52.3333333,-110.5,690
71877099999,CALGARY INTL,1955-07-02,2024-01-06,null,CA,51.113888,-114.020278,1084.17
71393099999,CALGARY INTL CS,2004-09-21,2024-01-06,null,CA,51.1,-114,1081
72877099999,CALGARY INTNL ARPT,1973-01-01,1977-06-30,null,CA,51.1,-114.017,1084
71034799999,CALGARY SPRINGBANK,1999-01-14,2003-10-21,null,CA,51.1,-114.367,1200
71877699999,CALGARY/SPRINGBANK,1977-10-13,1997-03-10,null,CA,51.1,-114.383,1200
71688099999,CALLAGHAN VALLEY,2005-04-05,2024-01-06,null,CA,50.15,-123.1166666,884
71001199999,CALLAGHAN VALLEY (SKI JUMP TOP,2007-02-28,2010-04-13,null,CA,50.1333333,-123.1166666,936
71003199999,CALLAGHAN VALLEY(BIATHALON),2007-03-06,2010-07-08,null,CA,50.15,-123.1166666,870
71002199999,CALLAGHAN VALLEY(SKI JUMP BOTTOM),2009-01-01,2010-06-23,null,CA,50.1333333,-123.1166666,860
71918099999,CAM FOUR,1977-07-23,2023-09-05,null,CA,68.4333333,-89.716667,324.45
72925099999,CAMBRIDGE BAY ARPT,1973-01-01,1977-08-19,null,CA,69.1,-105.117,27
71288099999,CAMBRIDGE BAY GSN  NU,2004-08-03,2024-01-06,null,CA,69.1,-105.1333333,19
71925099999,CAMBRIDGE BAY UA,1934-10-01,2024-01-06,null,CA,69.13333,-105.05,25
71291099999,CAMERON FALLS (AUT)  ONT,2003-06-17,2024-01-06,null,CA,49.15,-88.3333333,233
71893699999,CAMPBELL RIVER,1977-07-01,2024-01-06,null,CA,49.950832,-125.270833,105.46
71205099999,CAMPBELL RIVER,1980-03-01,1997-11-29,null,CA,49.95,-125.267,106
72893699999,CAMPBELL RIVER ARPT,1973-01-01,1977-06-30,null,CA,49.95,-125.267,105
71716199999,CAMPBELLTON,1955-07-02,1963-07-31,null,CA,48,-66.667,8
74910399999,CAMPBELLTON CENTER,1950-01-01,1959-01-01,null,CA,48,-66.683,5
71636099999,CAMPSIE AUTO,2014-04-04,2024-01-06,null,CA,54.1305556,-111.6775,647
71254099999,CAMROSE  ALTA,1994-01-01,2024-01-06,null,CA,53.0333333,-112.8166666,739
71060399999,CAMSELL RIVER(MARS),1983-11-03,1984-01-18,null,CA,65.617,-118.117,230
71146099999,CANDLE LAKE,2002-06-01,2005-10-02,null,CA,53.733,-105.267,503
71828499999,CANIAPISCAU AIRPORT,1978-12-05,1982-10-20,null,CA,54.833,-69.867,509
71186099999,CAP- ROUGE  QUE,1994-01-21,2024-01-06,null,CA,48.3666666,-70.5333333,7
69418099999,CAPE ALLISON,1979-05-01,1979-06-01,null,CA,77.833,-100.267,0
71094099999,CAPE DYER,1955-12-08,2023-04-09,null,CA,66.65,-61.3833333,725
74911899999,CAPE HARRISON NEWFOUNDLAND DO,1943-11-01,1950-09-01,null,CA,54.766,-58.45,10
71093599999,CAPE HOOPER       &,1979-01-31,1979-08-21,null,CA,68.433,-66.783,396
74093099999,CAPE HOOPER       &,1973-01-01,1977-07-31,null,CA,68.433,-66.783,396
71975099999,CAPE MERCY,1996-02-21,1997-12-31,null,CA,64.95,-63.58,583
72891699999,CAPE MUDGE (LGT-H),1973-01-01,1977-06-30,null,CA,51.15,-121.5,1055
71064099999,CAPE PEEL WEST,1998-12-24,2023-01-03,null,CA,69.03,-107.82,165
74921699999,CAR FERRY ROSS RIVER,1944-08-13,1945-03-31,null,CA,62.183,-131.75,819
71170099999,CARBERRY CS,1994-09-01,2024-01-06,null,CA,49.9,-99.35,384
71153099999,CARDSTON  ALTA,1994-12-01,2024-01-06,null,CA,49.2,-113.2833333,1136
74912299999,CARIBOU EAST,1943-04-20,1945-07-15,null,CA,59.367,-97.383,271
71433099999,CARIBOU ISLAND (AUT)  ONT,1980-03-01,2024-01-06,null,CA,47.3333333,-85.8333333,187
69387099999,CARMACKS,1979-10-30,2002-04-17,YK,CA,62.117,-136.183,539
71039099999,CARMACKS CS,2003-06-17,2024-01-06,null,CA,62.1166666,-136.2,543
71147099999,CARMAN U OF M CS  MAN,1996-11-01,2024-01-06,null,CA,49.5,-98.0333333,268
71885199999,CARMI,1955-07-02,1963-01-31,null,CA,49.5,-119.083,1245
71818499999,CARTWRIGHT (MAN),1979-01-31,2024-01-06,null,CA,53.6833333,-57.0333333,12
71915599999,CARVEL RADAR,1981-02-20,1984-06-08,null,CA,53.57,-114.15,0
69408099999,CASSIAR,1978-10-17,1980-04-22,null,CA,59.267,-129.8,1097
71884099999,CASTLEGAR,1977-07-01,2024-01-06,null,CA,49.296389,-117.6325,494.99
72884099999,CASTLEGAR AIRPORT,1973-01-01,1977-06-30,null,CA,49.3,-117.633,495
71632199999,CENTRALIA HURON,1955-07-02,1963-07-31,null,CA,43.3,-81.517,253
71523099999,CHAMOUCHOUANE  QUE,1994-10-28,2024-01-06,null,CA,49.2666666,-73.35,304
71217099999,CHAMPION AGDM  ALTA,2002-12-12,2024-01-06,null,CA,50.2666666,-113.35,1006
71822099999,CHAPAIS,1977-07-01,2024-01-06,null,CA,49.771944,-74.528056,387.09
71824099999,CHAPAIS  QUE,2004-08-24,2024-01-06,null,CA,49.8166666,-74.9666666,381
71642099999,CHAPLEAU,1996-11-01,2024-01-06,null,CA,47.82,-83.346667,446.53
71737499999,CHAPLEAU ARPT(SAWR),1978-08-14,1997-12-31,null,CA,47.65,-83.35,448
71713499999,CHARLEVOIX,1983-08-01,2018-06-10,null,CA,47.5975,-70.223892,297.78
71319099999,CHARLEVOIX (MRX),1997-12-01,2024-01-06,null,CA,47.2833333,-70.6333333,723
71711099999,CHARLO,1977-07-01,1997-12-31,NB,CA,47.983,-66.333,40
72711099999,CHARLO AIRPORT,1973-01-01,1977-06-30,null,CA,48,-66.333,37
71315099999,CHARLO AUTO  NB,2004-08-03,2024-01-06,null,CA,47.9833333,-66.3333333,42
71706099999,CHARLOTTETOWN,1955-07-02,2024-01-06,null,CA,46.2833333,-63.1333333,48.76
72706099999,CHARLOTTETOWN ARPT,1973-01-01,1977-07-03,null,CA,46.283,-63.133,55
72717099999,CHATHAM,1973-01-01,1977-06-30,null,CA,47.017,-65.45,33
71717499999,CHATHAM (AUTO8),1985-04-05,2005-08-10,null,CA,47,-65.467,34
71398599999,CHATHAM BROWNBURG,1977-07-01,2006-07-18,null,CA,45.617,-74.417,75
71959026394,CHETICAMP CS,1957-07-01,1993-06-30,NS,CA,46.633,-60.933,44
71959099999,CHETICAMP CS,2003-06-25,2018-11-20,null,CA,46.6333333,-60.9333333,44
71034899999,CHETWYND,1999-01-14,2024-01-06,null,CA,55.687222,-121.626667,609.6
71940399999,CHETWYND AIRPORT,1982-11-11,1997-03-10,null,CA,55.7,-121.633,629
71814099999,CHEVERY  QUE,1955-07-02,2024-01-06,null,CA,50.45,-59.6333333,8
72814099999,CHEVERY (MARS),1973-01-01,1977-08-04,null,CA,50.533,-59.5,3
71822399999,CHIBOUGAMAU,1992-08-07,1992-12-10,null,CA,49.767,-74.55,387
72822099999,CHIBOUGAMAU-CHAPAIS,1973-01-01,1977-08-04,null,CA,49.817,-74.417,402
71618099999,CHURCHILL,1994-02-11,2024-01-06,null,CA,58.73906,-94.06637,29.26
71913099999,CHURCHILL A UA  MAN,1943-01-01,1997-12-31,null,CA,58.7333333,-94.05,29
72913099999,CHURCHILL AIRPORT,1973-01-01,1977-08-04,null,CA,58.75,-94.067,30
71696099999,CHURCHILL CLIMATE,2006-02-01,2024-01-06,null,CA,58.72,-94.07,29
74182099999,CHURCHILL FALLS,1973-01-01,1977-06-30,null,CA,53.55,-64.1,440
71002099999,CHURCHILL FALLS,2005-01-01,2024-01-06,null,CA,53.5666666,-64.1,439.52
71182099999,CHURCHILL FALLS,1977-07-01,1997-12-31,null,CA,53.55,-64.1,440
71522099999,CHUTES DES PASSES  QUE,1994-09-01,2024-01-06,null,CA,49.8333333,-71.1666666,398
71234099999,CLARESHOLM,1994-02-01,2024-01-06,null,CA,50,-113.6333333,1009
71875699999,CLARESHOLM (AUTO8),1992-02-19,1994-03-14,null,CA,50,-113.633,1012
71221099999,CLEARDALE AGDM  ALTA,2004-07-13,2024-01-06,null,CA,56.3,-119.7333333,630
71474099999,CLINTON,1981-06-01,1997-12-31,null,CA,51.15,-121.5,1057
71053099999,CLINTON POINT,1977-07-01,1993-08-12,null,CA,69.583,-120.8,101
71073199999,CLUFF LAKE AUTO,2005-01-01,2005-07-18,null,CA,58.383,-109.517,339
71056199999,CLUT LAKE(AUT),1957-10-03,2005-05-05,null,CA,65.6,-117.767,185
71090099999,CLYDE RIVER,1977-07-01,2024-01-06,null,CA,70.486111,-68.516667,26.51
71358099999,CLYDE RIVER CLIMATE  NU,2005-02-01,2024-01-06,null,CA,70.4833333,-68.5166666,27
71881499999,COAL VALLEY,1980-06-11,1983-06-13,null,CA,53.083,-116.817,1426
71626699999,COBOURG,1977-07-01,1980-08-09,null,CA,43.95,-78.167,78
72626699999,COBOURG,1975-08-07,1977-06-30,null,CA,43.95,-78.167,78
71431099999,COBOURG (AUT)  ONT,1977-06-11,2024-01-06,null,CA,43.95,-78.1666666,78
71120099999,COLD LAKE,1955-07-02,2024-01-06,null,CA,54.404999,-110.279444,541.02
74120099999,COLD LAKE (CAN-MIL),1957-01-01,1977-06-30,null,CA,54.417,-110.283,541
71270099999,COLLINGWOOD  ONT,1994-12-01,2023-06-22,null,CA,44.5,-80.2166666,180
71432499999,COLLINGWOOD (AUT8)&,1993-08-29,1994-12-20,null,CA,44.5,-80.217,180
71075099999,COLLINS BAY  SASK,1977-07-01,2024-01-06,null,CA,58.1833333,-103.7,492
74075099999,COLLINS BAY (AUTO8),1973-01-04,1977-06-30,null,CA,58.183,-103.683,490
71075499999,COLLINS BAY (AUTO8),1979-01-31,1979-01-31,null,CA,58.183,-103.683,490
71055099999,COLVILLE LAKE  NWT,1993-07-01,2024-01-06,null,CA,67.0213889,-126.123055,259
74193099999,COMFORT COVE,1973-01-01,1977-06-30,null,CA,49.267,-54.883,96
71806499999,CONNE RIVER (AUT),1992-05-05,1996-01-03,null,CA,48.17,-55.48,183
