STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
03614099999,CILFYNYDD,1973-07-16,2005-05-05,null,UK,51.633,-3.3,194
03768399999,CITY,1988-01-29,2024-01-06,null,UK,51.505278,0.055278,5.79
03974099999,CLONES,1973-01-01,1997-12-31,null,EI,54.1833333,-7.2333333,89
03658499999,COLERNE,1942-04-01,2023-02-07,null,UK,51.439083,-2.286389,180.74
03535099999,COLESHILL,2001-07-06,2024-01-06,null,UK,52.4833333,-1.6833333,96
03004099999,COLLAFIRTH HILL,1979-02-08,2005-07-31,null,UK,60.533,-1.383,228
03495099999,COLTISHALL,1973-01-01,1997-12-31,null,UK,52.754844,1.3579,20.11
03391099999,CONINGSBY,1943-08-01,2024-01-06,null,UK,53.093014,-0.166014,7.62
03902099999,CORGARY,1973-08-09,1997-12-31,null,UK,54.4333333,-8.05,145
03118099999,CORSEWALL PT. (LH),1973-01-01,2005-07-31,null,UK,55,-5.15,15
03414599999,COSFORD,1994-08-31,2024-01-06,null,UK,52.640028,-2.305578,82.9
03453099999,COTTESMORE,1973-01-01,1997-12-31,null,UK,52.735711,-0.648769,140.51
03541399999,COVENTRY,1988-01-05,1997-12-31,null,UK,52.369722,-1.479722,81.38
03541099999,COVENTRY AIRPORT,1976-12-21,1988-01-05,null,UK,52.367,-1.483,85
03293099999,COWDEN,1997-12-01,1997-12-31,null,UK,53.85,-0.1,15
03557199999,CRANFIELD,1973-01-01,1990-01-25,null,UK,52.067,-0.617,111
03557399999,CRANFIELD,1990-02-08,2024-01-06,null,UK,52.072222,-0.616667,109.11
03557099999,CRANFIELD,2003-10-03,2005-09-28,null,UK,52.067,-0.617,111
03379099999,CRANWELL,1929-08-01,2024-01-06,null,UK,53.03035,-0.483242,66.44
03150099999,CRAWFORDJOHN,1973-01-01,1983-07-30,null,UK,55.5,-3.767,274
03774099999,CRAWLEY,2001-11-05,2007-03-07,null,UK,51.083,-0.217,144
03809099999,CULDROSE,1973-01-01,2024-01-06,null,UK,50.086092,-5.255711,81.38
03613099999,CWMBARGOED,1973-01-01,2023-12-16,null,UK,51.75,-3.333,372
03408099999,CYNWYD,1984-06-14,1997-12-31,null,UK,52.95,-3.417,227
03116099999,DALMALLY  STRONMILCHAN,2001-09-15,2009-03-31,null,UK,56.4,-5,40
03056099999,DALWHINNIE,1931-03-01,2023-10-04,null,UK,56.933,-4.233,358
03820099999,DAVIDSTOW MOOR,1992-05-01,1997-12-31,null,UK,50.633,-4.6,291
74900399999,DEENETHORPE,1944-07-01,1945-06-30,null,UK,52.5,-0.6,105
03261099999,DISHFORTH,1992-05-01,1997-12-31,null,UK,54.137186,-1.420253,35.66
03792099999,DODDINGTON,1973-01-01,1980-09-13,null,UK,51.283,0.783,91
03405499999,DONCASTER SHEFFIELD,2005-05-07,2022-11-30,null,UK,53.474722,-1.004444,16.76
03385099999,DONNA NOOK,1992-12-08,2024-01-06,null,UK,53.4666666,0.0666666,8
03393099999,DONNA NOOK (AUT),1984-06-14,1986-07-25,null,UK,53.383,0.217,4
03155099999,DRUMALBIN,1991-05-02,2024-01-06,null,UK,55.6166666,-3.7333333,245
03209099999,DRUMBURGH,1995-10-01,1997-12-31,null,UK,54.933,-3.15,7
03154099999,DUMFRIES/DRUNGANS,1973-01-01,1997-12-31,null,UK,55.05,-3.65,16
03163499999,DUNDEE,1983-04-04,2024-01-06,null,UK,56.452499,-3.025833,5.18
03153099999,DUNDRENNAN,1983-08-04,2024-01-06,null,UK,54.8,-4,113
03840099999,DUNKESWELL AERODROME,1991-05-31,2024-01-06,null,UK,50.8666666,-3.2333333,253
03263599999,DURHAM TEES VALLEY AIRPORT,1973-01-01,2024-01-06,null,UK,54.509189,-1.429406,36.57
03091099999,DYCE,1926-06-02,2024-01-06,null,UK,57.201944,-2.197778,65.53
03877099999,EAST HOATHLY,1973-01-01,2005-08-17,null,UK,50.917,0.15,38
03790099999,EAST MALLING (AUT),1985-12-01,2001-11-18,null,UK,51.283,0.45,32
03883099999,EASTBOURNE,1973-03-08,2005-09-07,null,UK,50.783,0.3,3
03161099999,EDDLESTON,1973-01-08,2006-03-16,null,UK,55.7,-3.217,195
03160099999,EDINBURGH,1973-01-01,2024-01-06,null,UK,55.95,-3.3725,41.14
03166099999,EDINBURGH GOGARBANK,2003-03-30,2024-01-06,null,UK,55.9333333,-3.35,57
03345099999,EMLEY MOOR,1973-01-01,1997-12-31,null,UK,53.617,-1.667,259
03346099999,EMLEY MOOR NO 2,1976-12-21,2024-01-06,null,UK,53.6,-1.6666666,267
03503199999,ESGAIRWEN,1973-01-01,1977-03-01,null,UK,52.083,-4.017,332
03162099999,ESKDALEMUIR,1929-10-01,2024-01-06,null,UK,55.3166666,-3.2,242
03213099999,ESKMEALS,1973-01-02,1997-12-26,null,UK,54.317,-3.4,9
03839099999,EXETER,1973-01-01,2024-01-06,null,UK,50.734444,-3.413889,31.08
03711099999,EXTON,1973-01-01,1988-05-08,null,UK,51,-3.483,332
03644099999,FAIRFORD,1952-06-10,2024-01-06,null,UK,51.682167,-1.790028,87.17
03768099999,FARNBOROUGH,1988-05-01,2024-01-06,null,UK,51.275833,-0.776333,72.54
03766099999,FARNBOROUGH (MIL),1929-10-01,2005-10-11,null,UK,51.283,-0.767,72
03067099999,FEALAR LODGE,1986-11-01,2005-10-21,null,UK,56.9,-3.633,560
03697099999,FELIXSTOWE,1929-08-01,1939-09-30,null,UK,51.95,1.333,3
03581099999,FELTWELL,1949-01-03,1954-12-31,null,UK,52.483,0.517,14
03628099999,FILTON,1937-06-01,2017-12-31,null,UK,51.5166666,-2.5833333,59
03360099999,FINNINGLEY(RAF),1973-01-01,1995-10-01,null,UK,53.483,-1,17
03341099999,FLASH-IN-STAFFORD,1973-01-01,1979-09-29,null,UK,53.2,-1.967,457
03319099999,FLEETWOOD,1973-02-12,1987-02-23,null,UK,53.917,-3.033,8
03237099999,FOREST,1973-01-01,1979-04-04,null,UK,54.65,-2.2,381
03050099999,FORT AUGUSTUS,1973-01-01,2005-07-09,null,UK,57.133,-4.717,41
03038099999,FORT WILLIAM,1973-01-01,2002-06-10,null,UK,56.833,-5.1,20
03057099999,FOYERS,1982-04-03,1997-12-31,null,UK,57.267,-4.483,21
03281099999,FYLINGDALES,1973-01-01,2024-01-06,null,UK,54.3666666,-0.6666666,262
03168099999,GALASHIELS,1973-01-01,2005-05-23,null,UK,55.6,-2.9,146
03783099999,GALLIONS REACH,1973-01-01,1979-10-11,null,UK,51.5,-0.067,12
03776099999,GATWICK,1973-01-01,2024-01-06,null,UK,51.148056,-0.190278,61.56
03394099999,GIBRALTAR POINT,1976-10-23,2002-09-28,null,UK,53.1,0.317,4
03140099999,GLASGOW,1929-10-01,2024-01-06,null,UK,55.871944,-4.433056,7.92
03134099999,GLASGOW BISHOPTON,2003-03-30,2024-01-06,null,UK,55.9,-4.5333333,59
03145099999,GLASGOW WEA. CEN.,1973-01-01,1985-03-31,null,UK,55.867,-4.267,17
03148099999,GLEN OGLE,1996-11-01,2022-02-10,null,UK,56.4166666,-4.3166666,564
03923099999,GLENANNE NO2,1985-02-07,2024-01-06,null,UK,54.2333333,-6.5,160
03147099999,GLENLEE,1973-01-01,1990-10-31,null,UK,55.1,-4.183,55
03070099999,GLENLIVET,1973-01-01,1997-12-31,null,UK,57.35,-3.35,213
03064099999,GLENMORE LODGE,1973-01-01,1980-05-30,null,UK,57.167,-3.7,341
03633099999,GLOUCESTER,1973-01-01,1982-11-09,null,UK,51.867,-2.217,24
03633399999,GLOUCESTERSHIRE,1977-10-01,2024-01-06,null,UK,51.894167,-2.167222,30.78
03497099999,GORLESTON,1926-01-01,1981-10-31,null,UK,52.583,1.717,3
03071099999,GRANTOWN-ON-SPEY,1981-01-07,2005-10-25,null,UK,57.333,-3.633,335
03786099999,GRAVESEND,1973-01-01,2004-10-16,null,UK,51.433,0.383,5
03784099999,GRAVESEND-BROADNESS,1996-02-01,1997-12-31,null,UK,51.4666666,0.3,3
03229099999,GREAT DUN FELL,1973-01-01,1997-12-31,null,UK,54.7,-2.45,847
03227099999,GREAT DUN FELL NO2,1994-10-01,2023-07-04,null,UK,54.6833333,-2.45,847
03527099999,GREAT MALVERN,1984-06-14,1997-12-31,null,UK,52.1166666,-2.3,44
99999915040,GREENHAM,1955-10-01,1964-06-02,null,UK,51.383,-1.283,125
03743599999,GREENHAM COMMON RAF,1976-04-28,1992-04-17,null,UK,51.383,-1.283,122
03321099999,HAWARDEN,1985-09-04,2024-01-06,null,UK,53.178056,-2.977778,13.71
03772099999,HEATHROW,1948-12-01,2024-01-06,null,UK,51.4775,-0.461389,25.29
74900699999,HEMINGSTONE,1944-06-01,1945-06-30,null,UK,52.133,1.1,58
03496099999,HEMSBY,1973-01-09,1997-12-31,null,UK,52.683,1.683,14
03370099999,HEMSWELL,1949-01-01,1954-12-31,null,UK,53.4,-0.567,63
03599099999,HENLOW,1973-01-01,1981-06-01,null,UK,52.017,-0.267,95
03522099999,HEREFORD/CREDENHILL,1929-10-01,2024-01-06,null,UK,52.0833333,-2.8,76
03884099999,HERSTMONCEUX,1976-11-01,2003-01-25,null,UK,50.867,0.333,17
03882099999,HERSTMONCEUX  WEST END,1992-12-01,2024-01-06,null,UK,50.9,0.3166666,52
03487599999,HIGH WICOMBE(USAF),2004-09-01,2004-12-20,null,UK,51.62,-0.77,75
03660099999,HIGH WYCOMBE HQAIR,1997-12-01,2023-02-22,null,UK,51.6833333,-0.8,205
03920099999,HILLSBOROUGH,1979-02-08,1997-12-31,null,UK,54.483,-6.1,38
03536099999,HINTS/LICHFIELD MST,1978-12-20,1982-02-03,null,UK,52.633,-0.567,30
03342099999,HOLME MOSS,1973-01-01,1996-03-05,null,UK,53.533,-1.867,524
03340099999,HOLME MOSS (AUT),1978-11-24,2002-11-27,null,UK,53.533,-1.883,522
03586099999,HONINGTON,1973-01-01,2003-11-30,null,UK,52.333,0.767,53
03343099999,HUDDERSFIELD/OAKES,1973-01-01,1986-09-30,null,UK,53.65,-1.833,232
03373599999,HUMBERSIDE,1975-01-09,2024-01-06,null,UK,53.574444,-0.350833,36.88
99999915033,HUNTINGTON,1955-09-09,1967-12-31,null,UK,52.367,0.217,49.1
03085099999,INCHMARLO,1990-03-01,1997-12-31,null,UK,57.067,-2.533,80
03059099999,INVERNESS,1973-01-02,2024-01-06,null,UK,57.5425,-4.0475,9.44
03566199999,ISLAY,2004-05-10,2024-01-06,null,UK,55.681944,-6.256667,17.06
03105399999,ISLAY (PORT ELLEN),1988-01-07,1988-01-12,null,UK,55.683,-6.25,18
03105199999,ISLAY (PORT ELLEN),1973-04-01,1988-01-05,null,UK,55.683,-6.25,18
03105099999,ISLAY: PORT ELLEN,2001-07-29,2024-01-06,null,UK,55.6833333,-6.25,17
03789099999,JUBILEE CORNER,1973-01-05,1996-10-02,null,UK,51.183,0.633,47
03638399999,KEMBLE,1988-01-05,1992-03-31,null,UK,51.668056,-2.056944,131.97
03638099999,KEMBLE RAF,1973-01-01,1988-01-05,null,UK,51.667,-2.05,133
03781099999,KENLEY AIRFIELD,1988-02-01,2024-01-06,null,UK,51.3,-0.0833333,170
03212099999,KESWICK,1984-06-14,2024-01-06,null,UK,54.6166666,-3.1666666,81
03775099999,KEW-IN-LONDON,1929-10-01,1982-05-10,null,UK,51.467,-0.317,5
03143099999,KILLIN,1973-01-01,1989-09-08,null,UK,56.483,-4.35,114
03554099999,KINGS CLIFF RAF,1943-10-07,1945-09-03,null,UK,52.567,-0.483,77
03084099999,KIRKMICHAEL,2004-02-27,2004-02-27,null,UK,56.717,-3.517,266
03900099999,KNOCKAREVAN,1973-01-01,1997-12-31,null,UK,54.417,-8.083,50
03624099999,KYMIN,1973-01-01,1978-11-10,null,UK,51.817,-2.683,181
03410099999,LAKE VYRNWY NO2,1994-10-01,2024-01-06,null,UK,52.75,-3.4666666,359
03583099999,LAKENHEATH,1993-07-01,1997-12-31,null,UK,52.409333,0.561,9.75
03583199999,LAKENHEATH RAF,1973-01-01,1988-01-05,null,UK,52.4,0.567,10
99999935034,LAKENHEATH RAF,1949-05-01,1967-12-31,null,UK,52.4,0.567,10.1
03583399999,LAKENHEATH RAF,1949-05-01,1995-05-25,null,UK,52.4,0.567,10
03583035034,LAKENHEATH RAF,1999-01-02,2024-01-06,null,UK,52.417,0.567,10
03806099999,LANDS END ARPT,1973-03-08,2024-01-06,null,UK,50.0641,-5.709,63
03806099999,LANDS END ARPT,1973-03-08,2024-01-06,null,UK,50.0641,-5.709,63
03743099999,LARKHILL,1989-06-01,2024-01-06,null,UK,51.2,-1.8,133
03928099999,LARNE,1929-10-01,1997-12-31,null,UK,54.85,-5.8,3
03781599999,LEAVESDEN,1973-01-01,1995-04-09,null,UK,51.683,-0.417,102
03382099999,LECONFIELD,2003-03-30,2024-01-06,null,UK,53.8666666,-0.4333333,7
03383099999,LECONFIELD,1973-01-01,1978-11-26,null,UK,53.883,-0.433,9
03384099999,LECONFIELD (AUT),1981-01-12,2024-01-06,null,UK,53.8666667,-0.4333333,6
03346399999,LEEDS BRADFORD,1988-01-05,2024-01-06,null,UK,53.865897,-1.660569,207.56
03347099999,LEEDS WEATHER CTR,1986-01-01,1997-12-31,null,UK,53.8,-1.55,47
03330099999,LEEK THORNCLIFFE,2004-07-06,2024-01-06,null,UK,53.1333333,-1.9833333,299
03257099999,LEEMING,1973-01-01,2024-01-06,null,UK,54.292383,-1.5354,40.23
03171099999,LEUCHARS,1929-10-01,2024-01-06,null,UK,56.372889,-2.868444,11.58
03266099999,LINTON ON OUSE,1973-01-01,2022-07-04,null,UK,54.048911,-1.252747,16.15
03767099999,LIPHOOK,1973-01-01,1988-07-06,null,UK,51.083,-0.817,98
03710099999,LISCOMBE,1993-01-13,2024-01-06,null,UK,51.0833333,-3.6,347
03647099999,LITTLE RISSINGTON,1984-06-14,2024-01-06,null,UK,51.8666666,-1.6833333,210
03323399999,LIVERPOOL,1990-04-24,2024-01-06,null,UK,53.333611,-2.849722,24.38
03323099999,LIVERPOOL AIRPORT,1929-10-01,1990-04-03,null,UK,53.333,-2.85,26
03815099999,LIZARD LIGHTHOUSE,1988-07-19,1997-12-31,null,UK,49.967,-5.2,60
03405399999,LLANBEDR,1994-05-03,1997-12-24,null,UK,52.811744,-4.123575,9.14
03407099999,LLANBEDR,2001-08-22,2004-11-08,null,UK,52.8,-4.117,9
03031099999,LOCH GLASCARNOCH,1992-10-22,2024-01-06,null,UK,57.7166666,-4.8833333,264
03021099999,LOCHBOISDALE,1973-01-03,1997-12-23,null,UK,57.15,-7.317,6
03046099999,LOCHLUICHART,2001-09-15,2004-10-31,null,UK,57.617,-4.817,88
03778099999,LONDON WEA CENTER,1973-01-01,2003-05-14,null,UK,51.517,-0.117,23
03779099999,LONDON WEA CENTER,1992-04-01,1997-12-31,null,UK,51.5,-0.1166667,39
03908499999,LONDONDERRY EGLINTON,1990-04-24,2024-01-06,null,UK,55.042778,-7.161111,6.7
03241099999,LONG FRAMLINGTON,1989-12-01,1997-12-31,null,UK,55.3,-1.8,158
03911099999,LOUGH FEA,1994-10-03,2024-01-06,null,UK,54.7166666,-6.8166666,227
03673399999,LUTON,1988-01-05,2024-01-06,null,UK,51.874722,-0.368333,160.32
03673199999,LUTON ARPT,1973-01-01,1988-01-05,null,UK,51.883,-0.367,160
03077099999,LYBSTER,1994-10-01,1997-12-31,null,UK,58.317,-3.283,85
03795099999,LYMPNE,1929-08-01,1939-09-30,null,UK,51.083,1.017,104
03740099999,LYNEHAM,1973-01-01,2024-01-06,null,UK,51.505144,-1.993428,156.36
03512199999,LYONSHALL,2007-03-07,2007-03-07,null,UK,52.183,-2.983,178
03111099999,MACHRIHANISH,1973-01-01,2024-01-06,null,UK,55.4333333,-5.7,10
03521099999,MADLEY,1984-06-14,1997-12-31,null,UK,52.033,-2.85,78
03910099999,MAGHERA,1980-09-12,1990-01-24,null,UK,54.85,-6.7,141
03525099999,MALVERN,2005-10-02,2005-10-02,null,UK,52.083,-2.3,53
03334099999,MANCHESTER,1933-09-30,2024-01-06,null,UK,53.353744,-2.27495,78.33
03335099999,MANCHESTER/BARTON,1973-01-01,1986-07-29,null,UK,53.483,-2.25,37
03797035047,MANSTON,1930-02-28,2024-01-06,null,UK,51.35,1.333,50
99999935047,MANSTON,1950-07-20,1958-05-31,null,UK,51.35,1.367,43.9
03797099999,MANSTON,2000-01-01,2004-12-31,null,UK,51.342222,1.346111,54.25
03482099999,MARHAM,1949-04-01,2024-01-06,null,UK,52.648353,0.550692,22.86
03075599999,MERRYFIELD ARPT / RNAS,2018-10-01,2023-10-04,null,UK,50.9625,-2.935667,43.89
03075599999,MERRYFIELD ARPT / RNAS,2018-10-01,2023-10-04,null,UK,50.9625,-2.935667,43.89
03749099999,MIDDLE WALLOP,1973-08-09,2024-01-06,null,UK,51.15,-1.5666667,91
99999935046,MILDENHALL,1950-07-14,1967-12-31,null,UK,52.367,0.483,10.1
03577099999,MILDENHALL,1993-07-01,1997-12-31,null,UK,52.361933,0.486406,10.05
03577035046,MILDENHALL RAF,1999-01-01,2024-01-06,null,UK,52.367,0.483,10
03577199999,MILDENHALL RAF    &,1973-01-01,1988-01-05,null,UK,52.367,0.483,10
03577399999,MILDENHALL RAF    &,1950-07-14,1995-08-31,null,UK,52.367,0.483,10
03709099999,MINEHEAD,1987-03-01,2005-10-01,null,UK,51.2,-3.45,10
03314099999,MOEL-Y-CRIO,1986-05-01,1997-12-31,null,UK,53.2166666,-3.2166666,263
03301099999,MONA,1929-10-01,2024-01-06,null,UK,53.2666666,-4.3666666,62
03909099999,MONEYDIG,1973-01-01,1980-07-24,null,UK,54.983,-6.6,34
03606099999,MONKSTONE PT.,1973-03-08,1983-06-26,null,UK,51.7,-4.667,84
