STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
72506599999,NEW BEDFORD RGNL,1973-01-01,1997-12-31,MA,US,41.667,-70.95,24
72506594726,NEW BEDFORD RGNL AIRPORT,2006-01-01,2024-03-18,MA,US,41.67908,-70.95911,22.45
72509899999,NORWOOD MEM,1973-01-01,1997-12-31,MA,US,42.183,-71.167,15
72509854704,NORWOOD MEMORIAL AIRPORT,2006-01-01,2024-03-18,MA,US,42.19123,-71.17326,13.01
72508599999,ORANGE MUNI,2000-01-01,2003-12-31,MA,US,42.567,-72.283,169
72508554756,ORANGE MUNICIPAL AIRPORT,1996-07-02,2024-03-18,MA,US,42.56998,-72.28696,165.78
72506114704,OTIS ANGB AIRPORT,2010-09-21,2024-03-18,MA,US,41.65,-70.51667,39.62
72506014704,OTIS ANGB AIRPORT,2006-01-01,2010-09-21,MA,US,41.65,-70.51667,39.62
74491699999,PITTSFIELD MUNI,1973-01-22,1990-01-18,MA,US,42.433,-73.3,364
74410499999,PITTSFIELD MUNI,2001-08-11,2005-12-31,MA,US,42.433,-73.3,364
74491699999,PITTSFIELD MUNI,1973-01-22,1990-01-18,MA,US,42.433,-73.3,364
74410414763,PITTSFIELD MUNICIPAL AP,2006-01-01,2024-03-18,MA,US,42.42686,-73.28907,351.18
99999914763,PITTSFIELD MUNICIPAL AP,1948-01-01,2005-12-31,MA,US,42.427,-73.289,363.9
72506499999,PLYMOUTH MUNICIPAL,1985-02-26,1997-12-31,MA,US,41.909,-70.729,45
72506454769,PLYMOUTH MUNICIPAL AIRPORT,2006-01-01,2024-03-18,MA,US,41.90851,-70.72785,42.24
72606899999,RACE POINT COAST GUARD STATION,1975-09-11,1996-07-01,MA,US,42.05,-70.18,1
72606999999,SANDWICH COAST GUARD STATION,1975-09-11,1996-07-01,MA,US,41.78,-70.5,1
99999914790,SOUTH WEYMOUTH NAS,1946-04-01,2004-12-31,MA,US,42.15,-70.933,49.4
99999914789,SQUANTUM NAS,1948-02-01,1953-12-20,MA,US,42.267,-71.033,4.9
72506899999,TAUNTON MUNI,1942-10-02,2005-12-31,MA,US,41.867,-71.017,13
72506854777,TAUNTON MUNICIPAL AIRPORT,2006-01-01,2024-03-18,MA,US,41.87561,-71.02083,8.63
99801499999,WAQUIOT BAY RESERVE,2008-01-01,2024-03-17,MA,US,41.5833333,-70.5166666,10
99999914775,WESTFIELD BARNES MUNI AP,1949-01-01,1952-05-02,MA,US,42.158,-72.716,82.6
74491014703,WESTOVER AFB/METROPOLITAN AIRPORT,1941-04-01,2024-03-18,MA,US,42.2,-72.53333,73.46
99999994746,WORCESTER MUNICIPAL ARPT,1949-01-01,1972-12-31,MA,US,42.271,-71.873,310
72510094746,WORCESTER REGIONAL AIRPORT,2005-01-01,2024-03-18,MA,US,42.2706,-71.8731,305.52
72509594746,WORCESTER RGNL,1973-01-01,1997-12-31,MA,US,42.271,-71.873,310
